job_id,url,title,company,location,description,snippet,salary_min,salary_max,salary_text,job_type,work_model,department,company_size,qualifications,h1b_sponsored,is_new_grad,category,posted_date,scraped_at,source,raw_json
recESZ3mlxRBAsP77,https://jobright.ai/jobs/info/692d6a51fa28370be269cd11?utm_source=1099&utm_campaign=Software%20Engineer,Software Development Engineer Test Intern (Summer),Artificial Intelligence (AI),Amazon,,"Multi Location Los Gatos, CA Seattle, WA Bellevue, WA Cupertino, CA New York, United States Sunnyvale, CA",,,$50-$88 /hr,Internship,On Site,,,"Multi Location Los Gatos, CA Seattle, WA Bellevue, WA Cupertino, CA New York, United States Sunnyvale, CA",,,Software_Engineering,2025-12-01,2025-12-01T20:01:23.071021,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recESZ3mlxRBAsP77', 'url': 'https://jobright.ai/jobs/info/692d6a51fa28370be269cd11?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Software Development Engineer Test Intern (Summer)', 'work_model': 'On Site', 'qualifications': 'Multi Location Los Gatos, CA Seattle, WA Bellevue, WA Cupertino, CA New York, United States Sunnyvale, CA', 'location': 'Amazon', 'company': 'Artificial Intelligence (AI)', 'salary': '$50-$88 /hr'}}"
recNQ68gAodfv6FWJ,https://jobright.ai/jobs/info/692d19dbfa28370be269c040?utm_source=1099&utm_campaign=Software%20Engineer,"Engineering Intern, Embedded Software",Lumafield,"Boston, MA",,1. Currently studying for an engineering or computer science degree 2. Experience in Python and C 3. Loves building cool things that make a difference for engineering teams ...,,,$28-$33 /hr,Internship,On Site,,,1. Currently studying for an engineering or computer science degree 2. Experience in Python and C 3. Loves building cool things that make a difference for engineering teams ...,,,Software_Engineering,2025-11-30,2025-12-01T20:01:23.202030,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recNQ68gAodfv6FWJ', 'url': 'https://jobright.ai/jobs/info/692d19dbfa28370be269c040?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'Engineering Intern, Embedded Software', 'work_model': 'On Site', 'location': 'Boston, MA', 'company': 'Lumafield', 'salary': '$28-$33 /hr', 'qualifications': '1. Currently studying for an engineering or computer science degree 2. Experience in Python and C 3. Loves building cool things that make a difference for engineering teams ...'}}"
recRZsZ3PF53oKwtn,https://jobright.ai/jobs/info/69255f1bd47de4798eccf896?utm_source=1099&utm_campaign=Software%20Engineer,Oracle Financial Functional Intern,Calfus Inc.,"Langley, British Columbia, Canada",,"1. Strong understanding of financial accounting and reporting principles 2. 0–3 years of experience with Oracle Financials modules (Payables, Receivables, GL, Fixed Assets) 3. Eagerness to learn related supply chain modules ...",,,,Internship,On Site,,,"1. Strong understanding of financial accounting and reporting principles 2. 0–3 years of experience with Oracle Financials modules (Payables, Receivables, GL, Fixed Assets) 3. Eagerness to learn related supply chain modules ...",,,Software_Engineering,2025-11-30,2025-12-01T20:01:23.335280,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recRZsZ3PF53oKwtn', 'url': 'https://jobright.ai/jobs/info/69255f1bd47de4798eccf896?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'Oracle Financial Functional Intern', 'work_model': 'On Site', 'location': 'Langley, British Columbia, Canada', 'company': 'Calfus Inc.', 'qualifications': '1. Strong understanding of financial accounting and reporting principles 2. 0–3 years of experience with Oracle Financials modules (Payables, Receivables, GL, Fixed Assets) 3. Eagerness to learn related supply chain modules ...'}}"
recGEHWfw2wqqlhVA,https://jobright.ai/jobs/info/6908f83abcccf20de59d570f?utm_source=1099&utm_campaign=Software%20Engineer,"Research Scientist Intern, Next-Gen Gameplay - Summer 2026 (Remote)","Los Angeles, USA",Remote,,"1. Enrolled in a Ph.D., M.S. or undergraduate program in statistics, engineering, computer science, artificial intelligence, or a related quantitative field (math, physics, etc.) 2. Graduating during the 2027 calendar year 3. Available to work full-time hours for the 12 week internship duration ...",,,$79.86-$87.12 /hr,Internship,,,,"1. Enrolled in a Ph.D., M.S. or undergraduate program in statistics, engineering, computer science, artificial intelligence, or a related quantitative field (math, physics, etc.) 2. Graduating during the 2027 calendar year 3. Available to work full-time hours for the 12 week internship duration ...",,,Software_Engineering,2025-11-30,2025-12-01T20:01:29.644489,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recGEHWfw2wqqlhVA', 'url': 'https://jobright.ai/jobs/info/6908f83abcccf20de59d570f?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'Research Scientist Intern, Next-Gen Gameplay - Summer 2026 (Remote)', 'location': 'Remote', 'company': 'Los Angeles, USA', 'salary': '$79.86-$87.12 /hr', 'qualifications': '1. Enrolled in a Ph.D., M.S. or undergraduate program in statistics, engineering, computer science, artificial intelligence, or a related quantitative field (math, physics, etc.) 2. Graduating during the 2027 calendar year 3. Available to work full-time hours for the 12 week internship duration ...'}}"
rechmcMHOup0CDKwJ,https://jobright.ai/jobs/info/69052ee763502c0aded7932e?utm_source=1099&utm_campaign=Software%20Engineer,ESS Application Engineering Internship,United States,Remote,,"1. GPA of 3.0 or above. 2. Currently pursuing a degree in Electrical Engineering, Systems Engineering, or a related field. 3. Exhibit a passion for renewable energy and a commitment to sustainable technology solutions. ...",,,,Internship,,,,"1. GPA of 3.0 or above. 2. Currently pursuing a degree in Electrical Engineering, Systems Engineering, or a related field. 3. Exhibit a passion for renewable energy and a commitment to sustainable technology solutions. ...",,,Software_Engineering,2025-11-30,2025-12-01T20:01:29.774666,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'rechmcMHOup0CDKwJ', 'url': 'https://jobright.ai/jobs/info/69052ee763502c0aded7932e?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'ESS Application Engineering Internship', 'location': 'Remote', 'company': 'United States', 'qualifications': '1. GPA of 3.0 or above. 2. Currently pursuing a degree in Electrical Engineering, Systems Engineering, or a related field. 3. Exhibit a passion for renewable energy and a commitment to sustainable technology solutions. ...'}}"
recVVEcidHgHnkTrJ,https://jobright.ai/jobs/info/6922be75c0cefa13343d9190?utm_source=1099&utm_campaign=Software%20Engineer,Summer Associate Internship (Test Engineer),Navy Federal Credit Union,Hybrid,,"1. Pursuing a degree in Computer Science, Software Engineering, or a related field. 2. Ability to work independently and collaboratively in a fast-paced team environment 3. Strong programming skills in languages such as Java, Python or JavaScript. ...",,,$26-$38 /hr,Internship,,,,"1. Pursuing a degree in Computer Science, Software Engineering, or a related field. 2. Ability to work independently and collaboratively in a fast-paced team environment 3. Strong programming skills in languages such as Java, Python or JavaScript. ...",,,Software_Engineering,2025-11-30,2025-12-01T20:01:29.879200,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recVVEcidHgHnkTrJ', 'url': 'https://jobright.ai/jobs/info/6922be75c0cefa13343d9190?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'Summer Associate Internship (Test Engineer)', 'location': 'Hybrid', 'company': 'Navy Federal Credit Union', 'salary': '$26-$38 /hr', 'qualifications': '1. Pursuing a degree in Computer Science, Software Engineering, or a related field. 2. Ability to work independently and collaboratively in a fast-paced team environment 3. Strong programming skills in languages such as Java, Python or JavaScript. ...'}}"
recjGJa6eM3QsJkoT,https://jobright.ai/jobs/info/690c2f324a1b456627b16c79?utm_source=1099&utm_campaign=Software%20Engineer,Software Engineering Intern,Copart,"Dallas, TX",,"1. Experience developing web applications in programming languages like Java, Ruby or Python 2. Experience with web frameworks like Spring, Django, FLask, Ruby on Rails and Sinatra 3. Experience designing and building single page applications using any Javascript Framework. ...",,,,Internship,On Site,,,"1. Experience developing web applications in programming languages like Java, Ruby or Python 2. Experience with web frameworks like Spring, Django, FLask, Ruby on Rails and Sinatra 3. Experience designing and building single page applications using any Javascript Framework. ...",,,Software_Engineering,2025-11-30,2025-12-01T20:01:30.000187,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recjGJa6eM3QsJkoT', 'url': 'https://jobright.ai/jobs/info/690c2f324a1b456627b16c79?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'Software Engineering Intern', 'work_model': 'On Site', 'location': 'Dallas, TX', 'company': 'Copart', 'qualifications': '1. Experience developing web applications in programming languages like Java, Ruby or Python 2. Experience with web frameworks like Spring, Django, FLask, Ruby on Rails and Sinatra 3. Experience designing and building single page applications using any Javascript Framework. ...'}}"
recK8TUAav6Llumk8,https://jobright.ai/jobs/info/68ccdaed77add66568abac5a?utm_source=1099&utm_campaign=Software%20Engineer,Proof of Concept Software Development Intern,Shure Incorporated,Hybrid,,"1. Currently enrolled in a Bachelor’s or Master’s program in Computer Science, Software Engineering, or a related field 2. Familiarity with programming languages such as Python, C++, or Java 3. Strong problem-solving skills and curiosity for emerging technologies ...",,,$21-$40 /hr,Internship,,,,"1. Currently enrolled in a Bachelor’s or Master’s program in Computer Science, Software Engineering, or a related field 2. Familiarity with programming languages such as Python, C++, or Java 3. Strong problem-solving skills and curiosity for emerging technologies ...",,,Software_Engineering,2025-11-30,2025-12-01T20:01:30.256937,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recK8TUAav6Llumk8', 'url': 'https://jobright.ai/jobs/info/68ccdaed77add66568abac5a?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'Proof of Concept Software Development Intern', 'location': 'Hybrid', 'company': 'Shure Incorporated', 'salary': '$21-$40 /hr', 'qualifications': '1. Currently enrolled in a Bachelor’s or Master’s program in Computer Science, Software Engineering, or a related field 2. Familiarity with programming languages such as Python, C++, or Java 3. Strong problem-solving skills and curiosity for emerging technologies ...'}}"
recRkT9sV4G86x5W4,https://jobright.ai/jobs/info/68d71b0945853d0e39cccf17?utm_source=1099&utm_campaign=Software%20Engineer,"Intern, System Software Engineer - CXL",Samsung Semiconductor,"San Jose, CA",,"1. Currently pursuing Bachelor's, Master's, or PhD in Computer Science, Computer Architecture or related field 2. Must have at least 1 academic quarter/semester remaining 3. Strong software engineering skills with efficient, maintainable and testable C/C++/Python is required ...",,,$28-$62 /hr,Internship,On Site,,,"1. Currently pursuing Bachelor's, Master's, or PhD in Computer Science, Computer Architecture or related field 2. Must have at least 1 academic quarter/semester remaining 3. Strong software engineering skills with efficient, maintainable and testable C/C++/Python is required ...",,,Software_Engineering,2025-11-30,2025-12-01T20:01:30.375946,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recRkT9sV4G86x5W4', 'url': 'https://jobright.ai/jobs/info/68d71b0945853d0e39cccf17?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'Intern, System Software Engineer - CXL', 'work_model': 'On Site', 'location': 'San Jose, CA', 'company': 'Samsung Semiconductor', 'salary': '$28-$62 /hr', 'qualifications': ""1. Currently pursuing Bachelor's, Master's, or PhD in Computer Science, Computer Architecture or related field 2. Must have at least 1 academic quarter/semester remaining 3. Strong software engineering skills with efficient, maintainable and testable C/C++/Python is required ...""}}"
recC4uN6ZztSC9P6L,https://jobright.ai/jobs/info/68f30c8e9a63986de756e780?utm_source=1099&utm_campaign=Software%20Engineer,RMCC Software Engineering Intern,Bloom Energy,"Multi Location San Jose, CA San Jose, California",,"1. Currently pursuing a Bachelor's degree in Computer Science, Software engineering or Electrical engineering 2. Must be graduating between spring 2026 and summer 2027",,,$36-$39 /hr,Internship,On Site,,,"1. Currently pursuing a Bachelor's degree in Computer Science, Software engineering or Electrical engineering 2. Must be graduating between spring 2026 and summer 2027",,,Software_Engineering,2025-11-30,2025-12-01T20:01:30.486364,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recC4uN6ZztSC9P6L', 'url': 'https://jobright.ai/jobs/info/68f30c8e9a63986de756e780?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-11-30', 'title': 'RMCC Software Engineering Intern', 'work_model': 'On Site', 'location': 'Multi Location San Jose, CA San Jose, California', 'company': 'Bloom Energy', 'salary': '$36-$39 /hr', 'qualifications': ""1. Currently pursuing a Bachelor's degree in Computer Science, Software engineering or Electrical engineering 2. Must be graduating between spring 2026 and summer 2027""}}"
